TicketId,Text
777,توروخدا جواب بدید کلی عقب موندم از رویداد
777,سلام وقت بخیر در بالای تابلوی امتیازات بخش پردازش متن نوشته 5 از 185 این یعنی چی؟یعنی باید 185 امتیاز برای ورود به محور رقابتی داشته باشیم؟
778,سلام وقتتون بخیر پایتون من به مشکل خورده و هر کاری میکنم دستورات مربوط به مجموعه و لیست رو اجرا نمیکنه حتی دستورات ساده و پیش پا افتاده. الان دوتا تمرین آخر قسمت آخر جلسه آخر برنامه نویسی رو نمیتونم انجام بدم. بروزرسانی انجام دادم ولی درست نمیشه و مهلت ارسال هم رو به پایانه. میشه کمکم کنید؟ ممنونم
778,این ارور رو میده وقتی میخوام لیست خالی ایجاد کنم و باهاش کار کنم
778,سلام وقتتون بخیر
778, توی این برنامه من وقتی news_4 رو پرینت میکنم یک لیست خالی نمایش میده. باید چیکار کنم؟
778,"ببخشید دوباره پیام میدم، پانداس برای من نصبه ولی این ارور رو میده. مشکل چیه؟"
778,news_4 سیو شده و پانداس هم مثل فیلم نصب شده
778,این عکس ها هم کد کامل هستند. ولی داخل محیط colab این مشکلوجود نداره. میتونم فایل تکالیف رو با فرمت نوت بوک بفرستم؟
778,ممنون
779,سلام لطفا مهلت ارسال تمارین رو بیشتر کنید(دو جلسه آخر) الان تمارین جدید حجمشون بیشتر شده ولی زمان ارسال تمرین خیلی کمه. اگه میشه مهلت زمان ارسال تمارین دو جلسه آخر رو بیشتر کنید. ایام محرم هم هست. با تشکر 
780,سلام خسته نباشید برای مایی که تازه داخل دوره ثبت نام کردیم برای ۲۲ جلسه چند روز وقت مهلت واقعا کمیه. انتظار داشتم برای هر فرد نسبت به زمان ثبت نامش مهلت برای دیدن محتوای آموزشی و در پی اون تمرین هاش داده بشه.  این زمان قابل تمدید نیست؟
780,سلامی دوباره خسته نباشید من به تمام سوالات داخل ویدیو «قسمت دوم بخش معرفی» پاسخ ندادم ولی برام ثبت شدن و امتیازش لحاظ شده.. و حتی سوال اول که جواب گزینه چهارم (الف و ب) میشد رو ثبت نکرده و سفید سوالات بسته شده (در باگی که حدود چند ثانیه بود دیدم که رنگ دو سوال اخر با سوال اول روی تایم لاین تفاوت دارن و گویا همون دو سوال اخر ثبت شدن) ممنون میشم پیگیری کنید❤️ بدلیلش باز داشتن یه سوال در تاپیک غیر آموزشی این دسته بندی ارسال کردم*
780,فایل
780,قبلا به دلیل سوال در انتظار داشتن در این بخش به پشتیبانی آموزشی ارسال شده بود و همون متن رو کپی کردم*
780,و ممنونم❤️
780,"درودی دوباره، خسته نباشید. در سوالات چهارگزینه ای در اپدیت جدید سایت پاسخی که به رنگ قرمز در میاد انتخاب کاربره و رنگ آبی گزینه ی صحیح؟"
780,من گزینه ی چهارم رو ثبت کردم و پاسخ صحیح گزینه ی اوله؟
780,"و امکان بهینه سازی پخش برای تلفن همراه وجود نداره؟  واقعا اذیت کنندس(دکمه ی پلی و پاز کوچیک در پایین و گوشه ی صفحه ، نبودن انتقال سریع به ۱۰ ثانیه عقب یا جلو و همچنین پخش تمام صفحه در حالت عمودی))"
780,نبود تمام صفحه در حالت افقی*
780,دکمه ی پلی و پاز بسیار کوچیک(در اکثر اوقات به ۰جای پاز ویدئو به ۵ دقیقه اول برمیگرده)  همچنین نبودن دکمه جابجایی ۵ یا ۱۰ ثانیه ای و حرکت در طول ویدیوی  بشدت اذیت کننده*
780,در حالت عمودی امکان ارسال پیام نیست ( به بخش پشتیبانی انتقال داده میشه) و حتما باید افقی بشه صفحه و بعد ارسال بشه
780,پیشاپیش ممنونم از پاسخگوییتون  ❤️
780,"در مورد سایز دکمه پلی و پاز مشکلی مشاهده نشد.   مشکل خاصی نداره، ولی میتونه بهتر بشه خصوصا اضافه شدن دکمه های  ۱۰seconds back/forward   و دکمه ی پاز هم میتونه جای بهتری قرار بگیره یا بزرگتر بشه."
780,این سبک یا رابط کاربریی مثل یوتوب منظورمه*
780,متفاوت باشه. نوع و مدل گوشیتون رو بفرمایید. note 12
780,❤️🌺
786,با سلام و عرض ادب آیا امکان تمدید دوباره ارسال تمرین ها هست؟
787,باسلام و خسته نباشید یه مشکلی که وجود داره توی تمرینات این هست که زمان ارسال خیلی کم هست در صورتی که تماشای ویدیو های فاز اول مهلت زیادی داده شده و برای کسایی که دیر ثبت نام کردن خیلی سخت شده که بتونیم در زمان معین تمرین هارو تحویل بدیم. درخواست بنده این هست که تمرینات هم مجددا تمدید بشه باتشکر
788,سلام من در حال تکمیل تمرین ها بودم که برنامه ی باز کننده ی فایلم هنگ کرده و هرکاری می کنم ورد و پی دی اف هارو باز نمی کنه . دلیل این هم که کار رو گذاشتم دقیقه نود این بود که مسافرت بودیم . اگر امکان داره لطفا زمان تکمیل تمرین هارو باز هم تمدید کنید و مرحله ی جدید هم تمدید کنید تا شاید این درست بشه و بتونم امتیاز بگیرم  خیلی خیلی ممنون بابت این اموزش ها و پشتیبانی 
788,متشکرم
789,سلام.خسته‌نباشید . bagging رو اگه میشه کمی بیشتر توضیح بدین ... ممنون
789,ممنون
790,برای ارسال تمارین امکانش هست وقت تمدید شود یا خیر ؟ و اینکه بعد از دیدن و انجام دادن تمارین و فیلم ها باید چه کاری انجام بدهیم ؟
791,سلام  من این دوره را شرکت کردم چون فکر کردم مهلتی نیست. من چون مدرسه  و امتحانات داشتم امید بودم که اواخر تیر بتونم انجام بدم تمرین ها را. من به دلیل امتحانات و کلاس ها و مسافرت نتونستم تا امروز تمرینی ارسال کنم و الان فقط تونستم یکی رو انجام بدم اگه میشه لطفا فقط یک روز یا دو روز تمدید کنید من تموم کنم باقی مانده را . می دونم خیلی تمدید کردید ولی لطفا فقط یکی دو روز .
